side_to_side_peak,up_and_down_peak,forward_and_back_peak,rotation_speed_x_peak,rotation_speed_y_peak,rotation_speed_z_peak,total_energy,impact_force_newtons
7.23481229502491,1.1083560046155934,19.746296871330443,4.347251688228447,3.3782499506450985,10.715720748155533,180.36194900513865,133.21873384428787
7.225825652322478,5.976465464050604,14.951638485141622,4.597155873860505,1.0885881784884424,2.568906561071783,145.09546335750537,83.47424981232412
2.8340184719906336,5.648679898465231,16.582178631537044,4.573516145887321,2.2480080257071027,10.196856563593363,45.03315172992042,102.29217924998748
2.6816217517639624,3.4590582781273955,18.162155612374818,1.4596007125330945,3.5883151164667817,9.652679094844299,173.33977573072616,121.07891221781338
7.842900536315836,4.97554639013106,18.262502980315205,0.666172400007723,2.7328864577068495,8.07969227760092,113.47743164846774,120.79286194660813
5.391090647733942,3.0621724734397056,13.054253461444905,1.3701067833891036,3.014061293519232,10.308163602771016,159.52440288951559,93.90327463451911
1.359198721128831,2.353131995868825,17.122682127539946,1.2318491478768139,3.5379432991517863,14.539161892291325,132.70885422578908,113.08142864559908
7.433145592302404,3.6593756061599603,18.885199849144882,1.9587426365798115,2.429946258165983,5.506036174355941,52.11712202303269,115.16069816370064
3.518791681378721,3.7208487037716833,12.617698501629741,1.063547935514303,0.590175872236222,12.520762240748613,188.11480022781373,95.49769284860419
1.8747888145836835,2.7059743837972072,23.03368977290471,2.5349083959341847,0.7167843241251477,13.660652496498237,120.04919090738075,137.30610710330578
5.105165325254099,4.059032500191485,22.047166218996587,0.7445004072595707,1.922357070857015,3.3628425320961703,184.94551079218095,121.25221952311524
2.1069896386873284,4.596306686937549,16.428682917187025,4.77751646833849,3.638336867473886,13.05785348145438,105.47822554913633,111.65496515151621
5.302665273574643,4.864456137810366,21.945260250240768,1.8970341549241194,2.891300867211519,5.599256264484798,123.38314670956106,119.36525818248029
1.771410975576186,7.912252663401031,16.780394313020523,3.082096563356012,3.75869025837267,9.142667656594067,143.4281084186407,112.51616465594024
3.49544189037193,6.520453111571824,20.740096582744705,3.613035648583416,2.919862788738451,10.856826582855385,114.23370024204378,134.737071761755
6.99479977825827,4.944090091525842,5.927008592264729,3.045781706806735,3.6422961590002387,11.6990705762523,192.6022586652345,74.91586315920794
7.992851138639891,3.0312823731481817,22.21337478517881,3.453514183028063,1.859572034044907,7.372325198067218,69.26948927658164,138.32459162878496
3.456395926026799,6.596097383211951,9.520454607154882,2.0146476201304937,1.8401247657694435,4.689406657776377,86.47657353824191,73.82896204681046
6.307501408176346,3.378460673378933,12.945420477645344,2.031495078272619,4.0615745034806015,5.462772809095404,82.14343802125703,76.29231606425287
5.5862302570403,5.942701373669821,12.642889654976393,1.565264864572064,2.5821374543526856,3.09542386875299,195.24409081280336,77.65702559017214
3.091610276093382,4.1121083193581764,18.58413284806427,1.735284146448098,2.156807998801209,6.477697766840826,168.28970343122134,109.96371917184656
3.879503202380346,5.768100544694711,19.826192493594263,1.9202231422506553,3.9967472395846553,2.764850535315063,185.2027694374348,107.79897393442113
3.320791882190222,6.516651583062506,19.177713728277052,3.867069347608985,1.7282846741649263,10.298085163228592,130.15344583129803,123.77552126604974
1.9726356006347965,2.0141345069945102,17.010748706468917,2.9218033071077207,1.9292682805286892,9.134532474796558,143.73597486120843,93.80086828080792
1.944208524904267,2.308951373274465,24.76639165781952,1.9501274707624434,4.2292470078299775,13.933793037320982,176.33214945134154,147.98138039412552
6.151883160517191,6.277753926057172,22.403532248349663,1.0059319010936845,4.5650136576190095,9.782490287045446,80.61714261695582,143.62213131516643
6.946406423450267,3.2203936552712618,24.711812903001864,3.7666858916087502,1.642837666097949,13.17001504210527,131.3954480838919,146.23582217233175
2.7510315411118333,6.606687715620364,5.506105896839335,1.607022617027946,3.683681177660441,7.217281686976333,104.30096536702203,56.1479384140855
4.79554228150616,2.692706191814783,17.681156050098537,3.042317329886227,1.4282405515632635,5.6837685736671,26.053662309901448,105.88176104996195
3.9596034215842337,6.792521248778172,12.405927470279002,4.615081410112589,2.4069292485616343,6.153992181039319,130.56071016225587,81.25110678418986
6.265482695408962,7.39941344591838,9.31940972028156,1.2490728765871113,2.7503461385368917,6.002030101235622,119.43607126373885,85.57886139789223
1.4197613895967933,5.4133159095865535,13.443786302932484,4.7813772464014095,4.67544291030085,12.716897641940887,40.72683073173977,91.57501995215253
3.8351575431629628,1.1317308302402658,13.708154008178274,1.008483166916429,4.301506869786911,12.233609181564047,106.3827615272039,88.15549135818706
3.6883648958398396,2.1717058049331275,20.287916813515977,2.381070278855006,4.268981054751775,2.419716464037789,72.36305497509865,105.26244024948004
5.14150750087887,7.390262045897754,22.166851454561076,4.749838822730563,2.7001555353948703,13.861205306605394,165.05551327699072,151.14719638068073
6.47679128183785,4.838086409931673,14.302929628172155,2.6110349078586808,4.7225695283910625,13.687947433824773,117.00239088981029,109.4122309493958
2.955919673326202,7.056420481890412,10.316373719076475,2.400754471914201,3.0344876579151276,11.52537614994312,60.39795325378011,82.41266346752153
5.585395145502612,2.4796302355732234,22.246890388638093,1.3410482332278881,3.087499850240441,11.022601665165976,30.509832263381153,137.4799413219163
5.320442398783219,7.152937503692399,10.740557237771629,1.079553904285286,4.74311987738584,11.80157461677499,148.477126845083,91.17306196964856
3.078756846750749,7.389552686693251,23.738364193586435,3.5741714053135825,3.941145408339084,2.955094729017885,166.66489005114977,123.61972077542218
7.106723511996828,5.591638274640853,14.670014144213052,1.7208866542850751,1.4723970257822598,14.639080971746383,161.79053255079907,116.93308647268398
1.2762843828766122,3.5619352379801836,13.324577119924466,0.8987527377435363,2.117780580020346,5.199117405219413,73.84053876349503,81.93812788328538
1.4221682296424005,4.914327639304023,8.06981371567713,1.5428228847034258,1.4365368598276727,14.286827868163574,140.24905314510139,78.32629507649227
3.06540820029074,3.3161756980798827,8.98654727673267,2.359848227348306,0.9827602110821894,8.735734462349503,163.47833246969088,65.60413017631716
3.539807110329401,5.166901545116137,13.736123085732569,0.6789351936813052,4.4134402196088445,2.5357481286482866,149.7011110635644,82.74850587570334
7.410689761203951,5.685669560632469,12.226496618971046,3.1638731578452037,1.6947153983905507,11.928293372246767,158.39763547258556,100.21407501686244
1.3101552569869397,1.9291677337786741,16.490819928932158,1.8653683882551928,3.5870545308668067,11.008565712581174,120.69423782839418,107.8739381804379
1.6583864497899055,5.961377505760225,14.600565223114632,3.4913956221132816,2.4373103849678004,6.208293913406633,143.3537084656914,87.56092045415002
1.4461591852750972,3.0707173994754755,10.347361527495897,1.916941043887474,2.677831076618056,4.33435067688062,43.66655074595167,57.72650955918924
1.6324523165044549,1.9773167688027287,9.385374593098701,4.286806313895705,2.2084463912626435,3.187384474438839,117.36960070703155,59.958697182518854
4.691385876359795,3.632678810095469,18.548311782331226,3.037383204493911,4.42262322390491,4.859169574223683,114.4853130754389,108.66832665498353
4.052586112013616,4.771323671207957,18.506773426244937,4.2608907989705775,4.366505598496251,6.264692470283642,69.21389378882219,107.95392261408197
1.4626639897498959,3.5006786341806566,19.93783178581096,4.836168595845621,2.588887915313797,11.364929576178165,99.30455931256664,124.31770332792696
3.3735460313049774,3.6762831542146017,22.729584376394666,1.401562744362677,2.2311830536586514,14.199351218116579,194.9670420698224,142.87068567056505
3.5533094789142607,3.5660509612666194,24.646586337705237,4.600979688589828,4.733567024756734,4.152721096450749,170.18222153446857,137.95119710486932
3.772234689270355,1.9758285699428337,21.11391768878445,4.391556757024167,3.924753789865755,4.347784120327116,80.30006562786173,117.13469579935854
6.460998804013057,4.541075938831923,9.361546021821109,4.785551752835744,0.6200330778674275,11.15835985489024,174.03247302336757,74.63796810890553
1.881431835719734,7.980817658561196,23.216320422397434,1.1130380889666194,2.683131264418658,8.452326303546473,45.42944727088751,138.03740034470485
5.141044166400809,5.080932773040433,17.17993451120887,4.9297088691442275,4.2763288243643185,14.088289252918273,124.27939632644403,119.76113518049353
7.602980975018151,4.212501815534718,13.375389608464456,0.558730237264033,4.600171863910043,13.222035009142184,148.2180724057491,103.81800752427881
6.383615932204672,5.871057463273615,12.034195246316857,1.7648850784148702,4.333052524629769,6.804306339812486,108.19561247613078,89.3708610686313
6.834125255347876,6.856202182821884,14.710058537860187,1.457234029718373,1.8992758656581594,7.751807064612708,161.96099354565564,94.35043652361695
4.268152772216563,4.215010967959392,15.205935488672305,3.208241300368476,1.8527954473353783,3.9598092060527454,141.47363196658006,90.81637820568403
5.9386753063858695,2.891844471768583,7.3370940091944785,2.949627303063541,4.142379759692355,14.98926048538551,84.3180464072431,78.18606936585698
7.8497008943887865,4.52297511381853,11.784406982865454,3.304200880442979,2.4112932532593816,5.65725297581805,138.05477830554912,87.74801709313195
2.6262154741881547,2.9122739169724605,21.458995960049158,1.243520672251339,4.0988397488350685,8.337959714672838,93.81942547360956,128.3908737656768
3.964436039113112,2.199262517734415,13.55508652496805,2.899001869925438,4.371151466873439,9.44517205788285,107.62116539611912,92.26093183194457
6.617166739178389,5.691344489233435,24.610021519593268,0.9507147955807331,1.8489185343906094,2.9777053732409886,34.42329393451269,126.64719795189394
1.873511406682321,1.701875757673132,5.506599796793457,3.3051294876550577,3.0390071393860376,10.552738310873206,93.22725315634483,50.64650702193061
2.182056024559821,6.838533287298164,15.205856367328135,0.9395914205037648,4.112875553483203,14.951387415687595,66.75632873996145,117.54765082931509
7.283987009121575,1.1828788619167157,9.81139833902041,1.3966842068547212,4.995070566341375,3.7939319234862214,189.2422578602521,70.21539152020615
4.3475530641382605,5.775206894117606,15.826070604697023,3.3294034519680347,1.208678638977106,12.169861698038309,49.091030023149656,109.71948681710364
5.295363463891181,4.99666489409992,17.36374494556552,1.5305569120556597,2.0293425474509723,12.789178134073763,74.2981980927294,110.9982778509377
4.500232619338797,3.801365917748992,24.121116092272707,2.4270967681481728,4.523025264470915,7.690507250680698,198.85919722027813,141.14209123448956
3.2895416194766316,6.551279201972171,13.252770188563652,4.543874679133118,2.0209498105747947,3.517946432699134,143.23875004792592,89.5943913795002
3.0172096751407063,6.364833382648824,7.252805489361334,0.8250405700785964,2.5746250136542312,6.36494545339315,80.73146093436046,56.37937745851746
6.4788898552829455,5.5646348278451185,13.089126225286504,2.604810742729005,3.7109333150983055,8.044144756455658,91.81734005341823,97.04609451230567
4.429173125974993,2.3625021151917447,10.692851033149122,3.2597108587039356,4.5831779550344125,14.052646373037017,166.94512076641817,86.18134419586043
7.959941151048082,3.4267194202708398,18.462619166648228,3.1330678051599774,4.088089917166405,10.973337809284908,85.55845611412376,123.7218942459232
2.5794148623552644,3.899953779208016,24.039945763971712,3.7026087499913345,3.027280485285222,3.0846048788084253,198.8500210544057,131.9544971513181
6.049260004672013,7.175423035912705,10.94290503647991,4.017094195018164,0.8836347065608348,11.844039936754765,156.5060736574231,87.52210650227055
4.4110015371798905,6.271299343292241,22.645458402382083,3.5200901031660057,2.1535699047398893,13.085794988183697,126.60478218129559,141.72238562064467
2.392806387024008,6.035376287029615,18.853134269961032,4.647636462511488,2.609870105509982,14.04703068492774,72.2004455847063,130.9039041543316
4.472892264792115,5.258544444319206,14.861915461899763,0.6421896263397096,1.6164526416887468,4.6618538028875065,151.06217108015122,94.56489564096665
1.8623624555906744,4.443909640228004,6.056876782139799,0.8165685949857266,1.7364261890833732,9.478609762429327,46.48364619911099,60.88130975446612
6.3945172307794795,5.684943572206944,9.67442811773122,0.9850009175611534,2.771176504567813,10.151385263171807,95.01893161776884,89.28114877486202
7.758290981573986,7.210402213351173,10.557869141308203,2.414688478854564,4.978451068975529,14.005825579820804,158.9737973175105,94.21561455448382
5.659968927064159,4.837578343047328,23.923949303428458,2.39206661785595,3.6405741464291386,5.447458358167682,136.04220313923747,131.02528450291518
3.9120942460838783,6.08957838969912,24.467105940314223,0.8188642364840626,2.983817425720865,10.99458278849626,127.4551185920519,136.64823669155552
7.606128245611479,3.576987754505946,23.376724746829048,3.4112224995169624,4.843441861682852,3.702618116641667,53.75830036143694,126.45625346384865
5.788048313396287,4.918359669064627,15.187827899335343,3.386071436533291,4.712009076318831,3.8994228435512532,159.63019600868836,93.91188065135778
2.3342787372423692,2.563775726897652,13.564582162467593,0.7578648037937739,0.571003753504141,5.795321825334488,166.6781585105768,75.49054198433141
3.8411294687793904,6.496330057011393,18.119414705788614,3.856546561689878,1.8859262107091297,9.928583897324124,195.6279259976926,112.83506346482979
3.6235180816910253,6.149789287910611,20.302999866413245,3.509897937452125,3.3478114042322953,6.0239111431042405,84.94178968453069,118.38076182426819
3.8982244078569974,2.346538373830999,18.72880525747449,4.917848372772866,4.5800890181284855,8.900809489627203,73.06234928337923,117.91470646582493
2.683226580127092,1.2172562045289523,17.511329718854604,1.5662185591015625,1.3832270150900936,9.418402726940885,22.165793452287787,106.9633029546637
6.893600345676683,4.181134830372218,15.900194175660808,1.792385630095212,4.2118442690516025,10.60433975177159,24.769605264375468,113.23202074211162
5.433496187004478,3.5603383567828297,6.961583938055145,3.8531580691560072,1.9483774702751795,11.579561092891968,30.012575674721894,70.03930750730073
2.085913122462184,6.342779010465447,24.28077944454899,2.0554855869772237,2.1859957346853642,13.859448588154223,153.55854115593087,144.28668781704943
4.16737645376465,4.5485473308763495,24.994904952143106,3.2553090630755084,1.0364906349348146,5.204200010230269,119.49435998707482,135.43105812433274
4.279935641856217,5.449170096120239,5.259243570039834,2.210172213026015,0.6603537467905807,5.312175986897907,169.63917946665072,59.76886867599727
1.575386135679988,5.116620979437715,16.74077858619105,1.9509980142105516,2.4370533331760695,10.524685869811385,198.857139190599,113.97768575970602
3.643756308433443,5.828931503197126,7.09374477427126,4.97584423350461,4.267353693285682,6.246710490218636,41.42032220046805,58.264596261305876
7.1670686801765395,5.21570951331692,7.05866255994837,3.2158482940562614,2.988567730157243,8.138779365682984,185.9236842369775,68.56024345863902
5.385585961477244,6.061222414156607,5.27960311889188,1.5884539803086115,0.7333948732421924,7.476083530449078,82.09843393341319,70.48879705245253
6.8998060766841425,7.27937310942866,24.0315958903482,4.029136121485977,4.402739686577055,13.707816023917742,148.66278238196068,158.39783199823293
1.0728376526577175,4.615676475471689,11.26683571066084,1.1110358620005776,4.518064812447806,4.004162111509704,79.97595991423833,68.28924976793718
6.2411006397588284,4.998494208968642,24.894187692726103,1.8639038360520073,0.8566461186200474,11.148988942954226,150.78644474586991,147.36674684488048
2.629859433681875,1.8936400766333397,19.520498324887022,2.8631353759966016,4.711497467181569,5.706529813809672,136.77164430961648,106.82013933893697
3.9988311946165758,1.8080632767730989,10.794462753330041,3.824183696752594,3.1747454230009846,5.31405094121945,52.26723564262289,70.27069553916735
3.1693351760873125,2.1904270698488513,10.861004461812268,1.3770659558222218,4.176691740091506,3.11760821223809,192.687138660955,57.29544475676334
1.6832098463615688,4.352877012392247,11.455197188578046,4.095615902902354,4.002905418810666,8.734227063231497,121.45511234515274,76.05802570254839
6.39234747297197,3.6562052032127133,15.140810692686848,2.0406338236448818,0.5676282375525624,12.93232532191251,156.3573688270613,102.27428675754831
4.831958039536057,4.439866143555944,14.812349729003056,2.328327680718415,1.9687250751551302,13.9538642733902,32.94623427762372,109.29362158565726
6.502623662185004,7.127013012178084,17.482590441667508,4.453235535205277,3.895358471330751,4.739634755664719,103.86349607772117,104.82921031519035
2.489599291298599,5.397413255013106,12.209096209830028,1.7733962705732487,0.8405016432582484,7.981404156318188,29.27409039782249,82.42675819258149
7.384458114201486,5.883569881842657,12.271895651498664,3.3216383087371075,2.9323084344798005,8.4127397871463,60.22366102772086,98.40304205197775
4.0740630187889355,1.0930777420573263,21.132232898963565,2.372184575675049,2.2985593364075134,6.1580878487728175,58.02344716741323,118.58705402597957
5.682252619051138,1.892792050827132,21.513410030424257,2.1174172879358135,1.8048196501337825,5.123678571256173,81.05675638129998,123.63214690848285
6.654531227327199,3.330252177302472,19.451242443505027,3.1169530385756103,1.9915649891845537,8.44278695966251,184.17659044163116,130.34084624279112
2.02558366666852,1.4907828960800504,19.92370217477331,2.928744220610224,3.3472847200757574,7.478476428555273,197.42841151548578,114.42774066914794
5.561452942204798,1.238055001986244,13.354243576780874,3.894752516057659,2.4544245669223645,4.588968812725657,162.0378874517037,87.14187844848233
4.089808735200367,5.150185117601439,13.505646191255774,1.0868631610628416,0.6017649186853822,7.055465346862478,187.45608099976798,92.92117108803879
4.114109225768145,2.744787843595903,24.29164747143341,2.4111906343683556,4.200355693656121,3.7854375273792362,126.63655186651044,131.8600503699049
3.7897436805767795,5.463999706127518,17.814479964786678,1.0232378946307947,4.872428943962534,10.284682244965722,25.784963355709067,108.95310378293892
1.6962072501908152,7.490247699096396,13.375571835865244,3.0832747019644584,3.92689132612938,3.6672634304698963,197.80132802705782,79.82508840890968
4.324397274035323,6.558839943634004,14.103270383506262,3.393524260360556,3.144711031421851,14.608064364993504,123.0336486448171,112.92078392783057
5.571310648097744,3.277509798088631,5.6096839558337885,4.982387232032435,0.5037080497546221,7.959725798847433,31.653332835974126,56.070741637724545
7.672985406389512,7.341829886421851,8.02409404590498,4.053817208180135,4.74626854956389,6.8451413616329795,38.398383471062886,79.04509346885766
2.2680302401517247,4.619734817886922,18.74371764610843,0.5631993604441876,1.442716896897999,6.57886477408162,93.13091071262303,103.00747000462796
7.343803064201692,7.251947896704956,20.195166647674178,4.799391256050141,1.0573364521394097,12.011504214008097,170.24899019201857,132.45659784417361
6.293021229434229,5.618306789167484,15.521280257303472,3.338816672219024,1.9877907454083448,12.861650422738922,66.3060987967048,110.6829837874351
3.90303508540974,2.7204973716456577,10.95226790513653,1.055113895776861,2.746489752762719,8.569117660869612,163.00749249467592,67.06770981889349
4.083703917563637,1.3255872141639515,13.793175316607048,1.59904236000342,2.5872411709193375,2.591779286034522,119.11412921192752,70.9651599679257
1.34906039791789,5.629846159570232,16.627315790855462,2.033260355143714,4.34154170561449,12.186934335027612,44.672527184193555,109.28591197980788
2.0048818129953188,2.7012184006382434,21.929655465338545,3.0839093514418128,1.8093063469425814,14.83720588124113,90.02219019879948,143.01292458655507
4.17405394239743,1.859675573040667,20.133109058505877,3.7219103249179777,4.803260715423978,6.12007800170915,49.63892105723332,117.1058549927125
1.0834198849900618,4.927597278678649,24.89259287334706,1.8810810360484105,0.5520045611129093,9.482290186509339,20.429468476634,148.85910324350513
5.0510586220414195,3.3146425891058264,14.478971379608023,3.087712630184041,3.3674111817270935,9.14859977700638,147.38969675582564,102.01950662895042
6.896776581595378,5.112685667652939,6.16811833230037,4.827410043926409,2.2894664697779787,13.543905103206555,145.22335443139576,72.62653001819756
2.119659787009326,3.6330938191556994,7.899542241630993,4.9467982179165455,1.2838557939027153,10.637207233082817,153.53550671020523,65.2025089495746
2.2761144558177095,4.855822495782413,22.507537701018148,0.9063279386996053,3.120295117649408,12.859755387513458,76.66008997252138,144.24468115039852
5.9717697131985785,6.3082764974789045,8.641382074591837,2.374632690355204,4.202225409958922,10.81491126857022,58.85645537474081,80.69962251933083
6.482278444032827,3.5405586474947195,14.908321718822803,3.102642920548856,2.3893657777698025,3.2889859253080282,74.96377420039278,85.99278646187275
7.561425540436538,6.649566577638744,23.67665112667319,1.7706652027530594,1.043868012170985,3.5538489110941756,140.4840654045572,134.67955020765982
4.585852158816886,2.8896357192778837,21.922759097565432,1.9106167583830502,4.918234886554818,10.549078549474967,151.50049610658903,138.93174783789112
1.7556182341960858,3.6472049072215156,12.37317620060824,4.732189023117357,3.0828444971090185,10.377565873249345,47.72024548766914,90.76139162029081
3.4955909199505664,3.365589494425817,13.686496507214665,3.0889154818168976,4.69943116346375,9.093750592870546,107.0495621728135,96.29766730093723
1.657042438372517,6.6578914009273,12.725860709557653,0.8820197897959795,1.6376119456063902,4.802047723187151,179.01599456708755,72.1057991796575
4.944602641713267,5.622466201160626,7.43060251577414,4.046574881134697,2.9851554091616936,8.384460080764494,36.00290391415672,68.2285355618316
7.8261795706650865,3.104872107103075,9.89053168770961,2.5742516367231936,4.686220251141515,13.641816430901628,130.29222471149083,91.85192402886567
2.4847784319244797,6.676041881083063,13.81145062510103,4.813210475639784,2.212235421881737,10.514011556961822,30.059023223625413,98.06675616745382
5.471701850029275,1.9651426428528893,21.893767767415248,3.537098445261349,3.6530579782500845,9.270227971559963,163.78572029049712,132.35071200806348
1.9614643793297852,3.319110094435771,20.51686219518954,3.5032056819097184,4.633770492525453,10.870772014947223,132.0332052364122,118.8136975168505
4.939038853728442,7.001313619414192,13.32595031894085,2.154650991774349,0.8217756999796749,8.10842869290267,82.1547907459996,96.69137857768406
2.9526694694982343,5.15795692232212,6.680866124016549,4.854766092555788,4.855964632415314,8.988664465523158,152.0550871061205,64.00845206222382
1.9954912298050012,2.300719641046036,13.282461856001966,2.4537889667241615,3.6954842652492426,7.163179751295956,24.98432035974425,86.48135742918953
4.71320978932735,6.142764606597024,8.929302298372088,3.410585528697382,4.072675795887786,6.657422265749386,193.48404676226127,72.33230401745482
7.292434592941368,2.2146359695637337,5.396987450379845,0.9098529094889489,4.4197046106108395,3.461895983240454,76.88316285706782,57.132387254354335
7.756360533479917,4.9256295243561725,13.881416871013776,3.9429337291205724,1.41362345140477,5.103643893687228,135.96320916576644,89.54516108794338
5.257681109539351,7.873108867036078,8.522854198560195,3.2102336730745122,4.061551009075167,10.372798378804482,52.10468520192153,84.71607722426712
5.245084635343636,1.3789851568771132,9.316868159886045,3.743765861173072,3.523518487464546,4.54832521116951,33.89592235635302,57.6330186334861
3.195273276616724,6.138907961589493,5.556355902103192,2.5530497628623077,4.440983782763482,8.79423642496359,60.22642017378079,55.0326026762574
3.57268417157384,4.231279582949408,16.5200311248033,4.8372529262902715,2.1543576273541003,14.983855593391874,181.27025344609476,111.41635489764357
7.181279324395619,1.9663402456272077,9.617776579800296,2.276628551461253,1.3605773615942414,14.850549508084939,186.18610115087597,96.66750176834067
1.1023382428744464,3.2559959723551817,18.128622183527902,4.448383062034479,2.2383062861773726,2.486767391039725,80.27360679160154,99.57772674024227
1.0108046226935876,7.16307598421471,24.590843491197727,1.1945799536544666,2.2346645209753118,4.719815858312875,36.41465273661494,135.83979880593174
3.8072281686115725,2.1993227090405316,17.129088696234152,4.343373257400428,2.9620255465092584,2.0525286189088323,61.053199920954775,88.24223334236088
5.469341390807324,7.945911940650496,8.09496348734497,2.851417825434541,3.3860671195052903,8.498541776476216,42.43728021029733,89.31204350522304
1.9651835462310987,7.800940485051516,21.22257794201774,1.599824145124556,4.296656298104316,14.714030876668911,79.4553052194509,130.68492286482893
3.7009050803449117,2.1012480466889025,14.392918513693653,3.0292911031113374,3.5384853463724175,11.673737083457873,115.43222532903565,91.30644535011167
3.9175435501559606,1.5098478823275023,9.085382819523499,3.0199894460796366,1.3611140964072812,6.5385675745580105,43.42560997707491,60.072470693463046
6.962035684068893,5.373290043657792,23.00226285783803,2.0514901603827354,4.872146688629122,4.8636117420050695,29.705510340416556,137.66938607045998
3.262436769536891,7.704987347592805,15.886182321393749,3.718035745272432,3.3130984408430804,2.981567677733358,21.67411286430086,101.17038439456633
6.593173315057612,7.682539187026698,11.604478560725884,2.6398500054020566,4.231384410258819,3.1375216172568647,94.70681113731239,74.04053896344573
6.992461554633977,7.819834900197103,9.767107414030463,2.644354312342036,0.6979820859839806,11.677703971422842,148.97172917319114,89.26559058594606
6.158631381451082,5.721713576601108,16.465567776466937,4.0236826052266075,3.2107401165523877,9.073936955154823,123.67842552392835,115.6738186020108
6.484758413078081,4.823773377749076,23.64377640197133,3.732206555253596,4.122302490354596,8.870737336768718,95.99829012523807,140.3225958431067
2.681214396539889,1.565480742652262,13.096905009820327,1.5620788435236839,3.634826354915371,11.736274849174531,34.35063436948523,88.59270932828201
2.4809598039736045,2.455287842670917,12.669121465399783,3.926870218428635,2.3319722769290383,14.12909876251079,43.07927081274384,86.05173927731235
4.344795410623222,3.733421224102441,17.350241548032187,3.3030525710037084,0.7129847682568837,7.538389274988447,77.26513258412855,108.18608496130554
5.357057232961026,2.8130785786015027,24.81136100421467,1.1222186521487105,4.2126915051452745,11.198526115506152,69.59387080580103,150.7683795956209
7.257844266669962,1.0642787516987253,15.285695151343804,3.1933886473632542,3.9945305561100084,9.455307179782128,39.48978845342401,106.5326515565497
4.148493243204264,1.8463707571325878,15.911888435915277,4.764024604712786,2.2264935107412374,7.72958920404688,139.25640755094207,106.47948129304575
6.318414258376884,4.228306393222339,7.565209078058319,3.5957792087540223,3.842375086073625,11.774265533361664,33.614361798095885,78.12408700168584
7.654774180883963,1.8915527348189458,24.272637588485523,2.9724227007408683,2.0813476040612118,13.436750759793412,81.99066286918806,154.8915613863724
4.89800724435309,5.588289766471633,9.214813664816365,3.950895765252162,3.6040567719370227,14.556158458797594,85.06951544571767,93.18359100131977
1.955135412615466,1.429748556199806,6.8780177171988495,1.4630363769613906,1.8922347954623984,10.946640167497204,31.539129357864194,55.5984790529891
3.165954345831334,6.76690175037805,20.509293611910174,4.395879093091523,3.424534100144548,6.629904260491081,155.08533512357883,128.1459288457006
7.985768321927366,3.6956703484115416,22.972312247860255,3.3659586829257564,0.5617698189573431,8.076634653870618,122.87239052931943,132.7001792886556
3.4495621467950164,7.1842179527467644,21.193527529414684,2.234499447300441,3.2546532850347725,12.849584230172518,109.0412520238478,139.29709322993585
3.335700479182279,2.9749186216849015,18.087556338827312,1.229585149557914,4.675806988843599,3.419509946936341,46.62329836185737,104.0413142626741
4.775881540014591,5.5680766700294315,6.51796722459304,2.463652464604553,4.072983672495234,5.67819408669231,161.84923604519253,58.82597075689503
6.4170859094960875,5.330586258200532,8.613496154311582,3.4066838203808567,0.8082349280620857,3.003305070390941,144.41018286436736,61.542063983119476
3.387478934766536,5.670638020916805,19.714732436563935,0.6962386831150615,4.286768896488015,10.007681949369077,86.45694107567994,122.42857277846598
